city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
sj,1992,43,1992-10-21,-0.0156,0.0312,0.104217,0.112983,12.18,299.848571,299.914286,295.645714,301.6,298.4,21.5,77.875714,12.18,17.044286,2.514286,28.657143,7.457143,32.8,23.9,11.9
sj,1992,44,1992-10-28,0.1242,0.1254,0.1156,0.112429,80.58,299.802857,299.842857,295.805714,302.3,297,25,78.91,80.58,17.247143,3.028571,28.671429,7.285714,33.3,23.9,18.6
sj,1992,45,1992-11-04,0.0866,0.120967,0.224443,0.249857,64,299.807143,299.85,296.27,301.5,298.5,27.7,81.052857,64,17.73,2.071429,28.385714,7.7,33.3,22.2,14.2
sj,1992,46,1992-11-11,0.118,0.1422,0.08945,0.0668,40.06,299.041429,299.207143,295.074286,300.9,297.4,31.72,79.012857,40.06,16.481429,2.414286,27.542857,6.842857,31.7,22.8,161
sj,1992,47,1992-11-18,0.0764,0.056133,0.134371,0.064014,43.44,298.342857,298.285714,294.652857,300.6,296.6,49.97,80.255714,43.44,16.067143,1.828571,26.685714,7,31.1,22.2,26.1
sj,1992,48,1992-11-25,0.0971,0.102633,0.161714,0.119829,47.42,298.664286,298.742857,296.041429,301.1,296.9,128.1,85.587143,47.42,17.528571,2,27.4,6.771429,32.8,23.3,46.3
sj,1992,49,1992-12-02,0.1083,0.074125,0.175067,0.15275,53.73,298.46,298.55,295.252857,300.6,297,54.8,82.648571,53.73,16.678571,1.928571,26.628571,7.242857,31.1,22.2,62.6
sj,1992,50,1992-12-09,0.0547,0.1099,0.198157,0.215967,86.28,298.734286,298.914286,294.65,300.5,297.5,19.23,78.311429,86.28,16.024286,2.114286,26.914286,7.185714,31.1,22.2,9.4
sj,1992,51,1992-12-16,0.142294,0.066425,0.192343,0.194129,0,298.285714,298.507143,293.828571,300.7,296.4,24.94,76.661429,0,15.251429,2.642857,26.685714,8.385714,32.2,21.7,47.5
sj,1992,52,1992-12-23,-0.01008,0.068217,0.0869,0.073313,0,297.172857,297.35,292.8,299.1,296.1,23.8,76.757143,0,14.324286,1.928571,25.914286,6.485714,29.4,21.7,5.5
sj,1993,53,1993-01-01,0.142294,0.130553,0.203783,0.202305,45.760388,298.701852,299.225578,295.246356,303.427109,295.719156,40.151819,82.161959,45.760388,16.746427,4.903754,27.185783,8.059328,32.452437,22.10215,39.32636
sj,1993,1,1993-01-08,0.02835,0.043667,0.078657,0.046457,46.79,297.467143,297.55,294.15,299.4,296.1,41.9,81.878571,46.79,15.52,1.9,25.871429,6.5,30.6,21.7,28
sj,1993,2,1993-01-15,0.030067,0.03785,0.131886,0.1092,0,297.331429,297.342857,293.068571,299.2,296.2,27.5,77.144286,0,14.467143,1.714286,24.5,7.042857,28.3,20.6,23.5
sj,1993,3,1993-01-22,0.142294,0.11345,0.226057,0.220029,0,297.401429,297.628571,293.075714,299.5,296.2,11.2,76.984286,0,14.49,2.2,24.857143,7.128571,30,20,6.6
sj,1993,4,1993-01-29,0.066133,0.05705,0.130367,0.147383,0,296.967143,297.128571,292.841429,299.2,295.5,21.8,77.862857,0,14.307143,2.085714,24.4,6.1,28.9,20,15.2
sj,1993,5,1993-02-05,0.047425,0.022533,0.092386,0.094686,75.97,297.624286,297.685714,294.032857,300.4,295.6,26.3,80.61,75.97,15.452857,2.085714,26.671429,7.642857,31.7,19.4,9.4
sj,1993,6,1993-02-12,0.2738,0.0558,0.202086,0.204786,0,296.594286,296.8,292.871429,299.7,294.7,14.3,79.825714,0,14.385714,2.342857,25.428571,6.742857,30,20.6,2.1
sj,1993,7,1993-02-19,0.110867,0.173375,0.237514,0.227414,14.71,297.76,297.971429,293.342857,299.6,296.4,7.2,76.532857,14.71,14.752857,2.485714,26.271429,8.1,31.7,20.6,2.8
sj,1993,8,1993-02-26,0.142294,0.1339,0.269929,0.261586,0,296.768571,296.871429,292.301429,300.1,294.6,21.5,76.217143,0,13.827143,2.771429,25.7,7.3,32.2,20.6,5.5
sj,1993,9,1993-03-05,0.174467,0.1338,0.158483,0.139917,0,297.014286,297.242857,291.911429,299.7,295.2,1.8,73.225714,0,13.494286,2.8,25.571429,8.157143,30,21.1,2.3
sj,1993,10,1993-03-12,0.094033,0.214,0.203571,0.253829,0,296.425714,296.642857,290.775714,298.9,294.1,2.7,70.645714,0,12.582857,2.485714,24.9,7.614286,29.4,19.4,2.5
sj,1993,11,1993-03-19,-0.0411,-0.0436,0.172533,0.171771,9.68,297.855714,298.014286,293.692857,300.4,295.5,10.5,77.784286,9.68,15.064286,2.685714,26.928571,8.471429,33.3,21.1,0.5
sj,1993,12,1993-03-26,0.03225,0.10315,0.185014,0.204186,27,297.585714,297.671429,293.222857,299.8,296.3,13,76.848571,27,14.648571,2.257143,26.142857,7.528571,31.1,20.6,12.8
sj,1993,13,1993-04-02,0.1194,0.088533,0.140471,0.117429,0,297.34,297.442857,293.812857,299.4,295.7,20.27,80.795714,0,15.2,2.142857,26.885714,7.628571,32.8,22.2,4.1
sj,1993,14,1993-04-09,0.142294,0.0423,0.190367,0.208214,7.49,297.745714,297.892857,293.752857,300.1,296.2,14.2,78.564286,7.49,15.162857,2.357143,27.2,7.714286,32.8,21.1,4.6
sj,1993,15,1993-04-16,-0.0158,0.01885,0.068,0.0834,19.74,298.012857,298,294.065714,300.1,295.9,23.2,78.961429,19.74,15.5,3.057143,27.071429,7.785714,33.3,22.2,11.7
sj,1993,16,1993-04-23,0.0828,0.0788,0.133457,0.1317,114.85,297.528571,297.742857,294.072857,300.1,294.5,63.49,81.271429,114.85,15.488571,2.771429,25.871429,7.442857,31.1,21.7,8.4
sj,1993,17,1993-04-30,0.142294,0.092567,0.131517,0.125229,33.35,298.591429,298.692857,295.194286,300.4,297,34.3,81.655714,33.35,16.597143,2.471429,27.485714,8.385714,32.8,22.2,28.3
sj,1993,18,1993-05-07,0.07965,0.06415,0.154743,0.129157,37.35,298.152857,298.185714,295.26,300.1,296.9,40.7,84.081429,37.35,16.658571,1.857143,26.942857,6.271429,32.2,22.2,114.3
sj,1993,19,1993-05-14,0.07305,0.052,0.107486,0.107029,34.9,297.671429,297.692857,294.847143,300.4,296.1,142.4,84.521429,34.9,16.267143,2.5,26.471429,6,31.1,22.8,18.3
sj,1993,20,1993-05-21,0.1769,0.0901,0.1792,0.186683,14.84,298.604286,298.721429,295.324286,301.2,296.4,55.67,82.435714,14.84,16.857143,2.214286,28.228571,7.228571,33.9,23.3,4.6
sj,1993,21,1993-05-28,0.01645,0.10485,0.051471,0.0644,78.17,299.364286,299.378571,296.675714,301.8,297.6,100.2,85.398571,78.17,18.185714,2.271429,28.942857,7.228571,33.9,23.3,32.1
sj,1993,22,1993-06-04,0.00305,0.0506,0.198186,0.1761,62.2,298.844286,298.914286,296.451429,301.4,297.3,93.2,86.9,62.2,17.951429,1.914286,27.642857,5.885714,31.1,22.8,58.3
sj,1993,23,1993-06-11,0.1206,0.130553,0.153771,0.148486,8.48,300.658571,300.735714,296.978571,302.8,298.5,20.2,80.615714,8.48,18.491429,2.642857,29.9,7.385714,34.4,25,1.3
sj,1993,24,1993-06-18,0.142294,0.0785,0.220943,0.219371,30.65,299.184286,299.264286,295.742857,301,297.7,55.5,81.492857,30.65,17.13,2.1,27.728571,6.785714,32.2,23.3,57.9
sj,1993,25,1993-06-25,0.0374,0.139967,0.168171,0.134357,93.75,299.521429,299.492857,296.294286,301.8,297.5,74,82.608571,93.75,17.712857,1.957143,27.342857,6.971429,33.3,22.2,60.4
sj,1993,26,1993-07-02,0.123767,0.1522,0.215414,0.218771,8.49,299.704286,299.842857,296.51,301.6,298.2,27.5,82.832857,8.49,17.922857,2,28.842857,5.871429,32.8,25,7.2
sj,1993,27,1993-07-09,0.0689,0.095933,0.146343,0.159043,37.28,299.567143,299.628571,296.03,301.6,297.5,72.8,81.148571,37.28,17.407143,1.885714,28.242857,6.842857,32.8,24.4,21
sj,1993,28,1993-07-16,0.0375,0.092033,0.183357,0.220371,73.94,299.584286,299.707143,296.055714,301.9,297.7,67.7,81.215714,73.94,17.46,2.5,27.885714,6.528571,32.2,22.2,92.2
sj,1993,29,1993-07-23,0.1204,0.1826,0.166586,0.192371,4.81,299.891429,299.964286,295.94,302,298.3,29.4,79.15,4.81,17.317143,2.471429,28.5,7.257143,33.3,24.4,13
sj,1993,30,1993-07-30,0.08285,0.10608,0.12255,0.1236,78.03,299.237143,299.264286,296.592857,301.3,298,109,85.551429,78.03,18.034286,1.757143,27.942857,6,32.2,22.2,71.4
sj,1993,31,1993-08-06,0.142294,0.1488,0.246767,0.258114,12.38,300.062857,300.264286,296.857143,302,298.3,12.6,82.882857,12.38,18.327143,2.357143,29.028571,6.585714,32.8,24.4,0.8
sj,1993,32,1993-08-13,0.1016,0.1401,0.2187,0.169257,7.25,300.121429,300.35,296.561429,302,298.7,21.8,81.012857,7.25,17.988571,2.328571,29.028571,6.257143,32.8,25,18.1
sj,1993,33,1993-08-20,0.0969,0.049667,0.197071,0.163286,106.83,299.67,299.771429,296.512857,302.3,297.8,62.7,83.075714,106.83,17.952857,2.228571,29.414286,6.428571,33.9,24.4,12.7
sj,1993,34,1993-08-27,0.10885,0.24925,0.210571,0.215914,1.36,299.918571,299.985714,296.49,302.1,297.9,26.9,81.727143,1.36,17.917143,2.314286,28.971429,7.614286,33.3,24.4,17.1
sj,1993,35,1993-09-03,0.0979,0.1581,0.163857,0.150914,30.85,299.975714,300.035714,296.107143,302,298.5,34.4,79.628571,30.85,17.527143,2.185714,28.657143,7.328571,32.8,24.4,28.8
sj,1993,36,1993-09-10,0.1121,0.0688,0.0596,0.051333,43.26,299.761429,299.857143,296.128571,302.6,298.2,42.1,80.684286,43.26,17.561429,2.171429,28.428571,7.885714,32.8,23.3,43.4
sj,1993,37,1993-09-17,0.1199,0.0971,0.204443,0.186586,14.42,299.672857,299.785714,296.291429,301.9,298.3,50,81.794286,14.42,17.704286,1.942857,28.6,7.371429,32.8,23.9,23.1
sj,1993,38,1993-09-24,0.0054,0.063525,0.139283,0.116886,71.36,300.067143,300.142857,296.461429,302.4,298.2,57.9,80.901429,71.36,17.952857,2.685714,28.157143,6.928571,32.8,23.3,8.7
sj,1993,39,1993-10-01,0.034,0.0517,0.0726,0.094233,72.86,299.885714,299.942857,296.651429,302.1,298.4,76,82.61,72.86,18.12,2.171429,28.285714,6.985714,32.8,23.9,26.7
sj,1993,40,1993-10-08,0.1213,0.0705,0.188629,0.165271,27.62,299.591429,299.607143,296.632857,301.1,298.2,55.36,83.841429,27.62,18.104286,1.671429,28.014286,7.5,33.3,23.3,16.8
sj,1993,41,1993-10-15,0.1317,0.0645,0.20515,0.173186,8.01,299.957143,300.042857,296.425714,301.8,298.7,35.8,81.102857,8.01,17.86,1.942857,28.4,6.985714,32.2,24.4,27
sj,1993,42,1993-10-22,0.0129,0.130553,0.1347,0.149686,0,300.181429,300.242857,296.168571,302.4,298,17,78.807143,0,17.592857,2.257143,28.2,7.7,33.3,23.9,6.4
sj,1993,43,1993-10-29,0.117,0.1143,0.2702,0.109267,70.07,299.788571,299.721429,296.114286,301.5,298.1,57.6,80.398571,70.07,17.555714,1.957143,28.071429,7.142857,32.8,23.9,25.4
sj,1993,44,1993-11-05,0.142294,0.140667,0.177617,0.1569,0,299.885714,299.921429,296.007143,301.9,298.5,16.1,79.504286,0,17.441429,2.3,27.9,7.242857,32.8,23.3,4.1
sj,1993,45,1993-11-12,-0.1589,0.0493,0.082483,0.1696,0,299.228571,299.35,295.298571,300.9,297.8,25.6,79.037143,0,16.662857,2.271429,27.642857,7.728571,32.8,23.3,6.7
sj,1993,46,1993-11-19,0.17315,0.013825,0.17535,0.111743,12.5,298.845714,299.05,295.188571,301,297.5,70.71,80.377143,12.5,16.58,1.842857,27.171429,6.771429,31.7,22.8,48.8
sj,1993,47,1993-11-26,0.1071,0.1818,0.260057,0.270586,91.81,298.571429,298.678571,295.255714,301.1,296.8,118.1,82.154286,91.81,16.661429,1.871429,26.885714,6.6,31.7,22.2,46.4
sj,1993,48,1993-12-03,0.357267,-0.0095,0.12734,0.089414,6.09,298.627143,298.721429,294.965714,300.5,297.2,25.7,80.465714,6.09,16.401429,2.014286,26.785714,8.342857,33.3,21.1,5.5
sj,1993,49,1993-12-10,0.142294,0.130553,0.163233,0.082833,5.29,298.218571,298.192857,294.52,300.5,296.6,43.4,80.302857,5.29,15.932857,2.357143,26.528571,7.085714,30.6,21.1,20.8
sj,1993,50,1993-12-17,-0.2902,-0.067667,0.168286,0.08,14.82,298.565714,298.585714,294.16,300.8,296.2,28.6,76.854286,14.82,15.571429,2.457143,26.228571,7.857143,31.1,21.1,7.7
sj,1993,51,1993-12-24,-0.0237,-0.02115,0.118114,0.070243,42.62,298.218571,298.335714,294.234286,301.2,296.1,33.6,78.828571,42.62,15.65,2.557143,26.042857,6.828571,31.7,21.7,37.6
sj,1994,52,1994-01-01,0.142294,0.130553,0.203783,0.202305,5.25,298.527143,298.778571,294.401429,301,296,3.4,78.018571,5.25,15.78,2.442857,26.971429,8.2,32.8,21.7,0.3
sj,1994,1,1994-01-08,-0.1209,0.0193,0.094986,0.178514,12.6,298.191429,298.285714,293.585714,300.1,296.3,19.5,75.742857,12.6,14.951429,2.057143,25.5,6.742857,29.4,21.1,41
sj,1994,2,1994-01-15,0.1435,0.0974,0.25425,0.21445,0,297.59,297.692857,293.721429,299.6,296,19.4,79.15,0,15.097143,2.214286,25.457143,7.271429,29.4,21.1,13.4
sj,1994,3,1994-01-22,0.0741,0.166433,0.151,0.140714,0,297.912857,297.942857,293.37,299.7,296.2,16.4,75.984286,0,14.775714,2.114286,25.085714,7.428571,30,20,26.6
sj,1994,4,1994-01-29,0.0912,-0.116267,0.163557,0.198514,0,297.571429,297.707143,293.531429,299.2,296.3,19.04,78.381429,0,14.938571,2.328571,25.328571,7.042857,29.4,20.6,9.7
sj,1994,5,1994-02-05,0.2588,0.2112,0.220057,0.2156,0,297.588571,297.714286,293.23,299.8,295.8,21.8,76.825714,0,14.634286,2.2,25.785714,7.1,30,20.6,3.6
sj,1994,6,1994-02-12,0.0882,0.117,0.0768,0.069175,0,297.515714,297.571429,292.852857,299.2,295.9,11.5,75.31,0,14.288571,1.742857,25.257143,7.528571,29.4,21.1,9.1
sj,1994,7,1994-02-19,0.3633,0.24185,0.247386,0.283414,0,297.774286,297.942857,292.577143,299.4,295.5,7.2,72.885714,0,14.02,2.285714,25.7,7.157143,30.6,21.1,9.7
sj,1994,8,1994-02-26,0.142294,0.092433,0.137757,0.074071,0,297.455714,297.564286,292.672857,299.3,296.1,11.5,74.788571,0,14.157143,2.357143,25.742857,8.571429,30.6,20.6,7.9
sj,1994,9,1994-03-05,0.142294,0.1446,0.17415,0.153083,0,297.235714,297.335714,293.128571,300.1,295.4,16.7,77.915714,0,14.558571,2.5,25.314286,8.542857,30.6,20.6,16.2
sj,1994,10,1994-03-12,0.1125,0.1038,0.088214,0.122414,7.15,297.268571,297.407143,293.887143,299.5,295.5,18.7,81.518571,7.15,15.258571,2.442857,25.885714,7.057143,31.1,21.7,15.8
sj,1994,11,1994-03-19,0.1468,-0.04815,0.194683,0.14055,0,297.501429,297.671429,292.864286,299.8,295.6,6.69,75.435714,0,14.334286,2.571429,25.842857,7.957143,31.1,21.1,16.8
sj,1994,12,1994-03-26,0.0412,0.100583,0.152817,0.136843,0,298.014286,298.214286,293.175714,300.5,295.5,2.9,74.647143,0,14.617143,3.657143,26.728571,9.914286,32.8,20.6,0
sj,1994,13,1994-04-02,0.0978,0.15975,0.127043,0.119529,46.62,298.281429,298.464286,293.532857,300.1,296.8,6.66,75.082857,46.62,14.945714,2.471429,26.7,8.342857,33.3,21.1,1
sj,1994,14,1994-04-09,0.108,0.050933,0.136929,0.119029,0,298.12,298.314286,293.151429,300,296.8,4.4,73.951429,0,14.547143,2.4,26.428571,7.771429,31.1,21.7,2.3
sj,1994,15,1994-04-16,0.16435,0.13325,0.187429,0.155243,0,297.537143,297.621429,293.734286,299.6,296,37,79.517143,0,15.147143,2.1,25.971429,6.714286,30,21.1,16.7
sj,1994,16,1994-04-23,0.142294,0.130553,0.152829,0.175457,0,297.541429,297.735714,292.852857,299.6,296.3,16.6,75.247143,0,14.294286,2.128571,25.971429,6.4,30,22.2,28.7
sj,1994,17,1994-04-30,0.0805,0.0251,0.098043,0.093717,0,298.324286,298.492857,293.455714,300.9,296.8,4.9,74.515714,0,14.881429,2.614286,26.671429,7.785714,31.7,22.2,13.2
sj,1994,18,1994-05-07,0.0652,0.08175,0.164414,0.132143,68,298.927143,299.092857,295.235714,301.1,297,14.1,80.352857,68,16.621429,2.671429,27.757143,7.7,33.3,22.8,10.5
sj,1994,19,1994-05-14,0.1111,0.0974,0.116514,0.106314,10.46,298.557143,298.7,294.924286,300.5,297.2,21.1,80.462857,10.46,16.28,1.942857,27.414286,6.457143,31.7,23.9,3.3
sj,1994,20,1994-05-21,0.0742,0.0177,0.172243,0.160829,16.5,298.474286,298.55,295.384286,300.6,297.3,28.9,83.135714,16.5,16.767143,1.814286,27.714286,8.1,33.3,22.8,29.3
sj,1994,21,1994-05-28,0.1178,0.10975,0.208471,0.208486,17.52,299.941429,300.228571,296.064286,302.3,297.7,7.9,79.502857,17.52,17.487143,2.885714,29.1,7.071429,33.9,24.4,6.9
sj,1994,22,1994-06-04,0.1097,0.1407,0.200843,0.161614,6.59,299.597143,299.778571,295.342857,301.7,297.8,16.7,77.664286,6.59,16.712857,2.357143,28.571429,7.314286,33.3,23.3,1.6
sj,1994,23,1994-06-11,0.08005,0.06905,0.061614,0.058543,42.53,299.327143,299.535714,295.642857,301.3,298,21.5,80.382857,42.53,17.015714,2.471429,28.228571,7.628571,32.8,23.3,67.3
sj,1994,24,1994-06-18,-0.0286,0.130553,0.159283,0.215843,13.82,299.605714,299.8,295.491429,301.6,298.3,3.7,78.292857,13.82,16.831429,2.4,28.328571,6.771429,32.8,24.4,5.4
sj,1994,25,1994-06-25,-0.0323,0.04215,0.138743,0.139114,38.34,299.5,299.635714,295.462857,302.2,298,26.51,78.704286,38.34,16.837143,2.042857,28.071429,6.6,32.8,23.9,23.4
sj,1994,26,1994-07-02,0.125267,0.11765,0.123417,0.155186,12.67,299.861429,300.007143,295.852857,302.3,298,22.9,79.027143,12.67,17.228571,2.642857,28.4,6.757143,32.8,23.9,10.2
sj,1994,27,1994-07-09,0.12325,0.215567,0.217,0.113343,15.39,299.125714,299.178571,295.154286,301.5,297.9,54.83,78.805714,15.39,16.478571,1.642857,27.928571,6.828571,32.2,23.9,19.5
sj,1994,28,1994-07-16,0.1396,0.22405,0.184671,0.180586,9.77,299.481429,299.65,295.168571,301.5,297.9,18.52,77.302857,9.77,16.502857,2.128571,28.171429,6.014286,32.2,23.9,28.7
sj,1994,29,1994-07-23,0.0424,0.120167,0.194343,0.190743,43.28,299.932857,300.1,295.562857,301.7,297.8,9.9,77.102857,43.28,16.882857,2.342857,28.257143,6.528571,32.8,23.9,9.8
sj,1994,30,1994-07-30,0.183,0.2658,0.196729,0.1939,2.79,299.977143,300.128571,295.237143,301.5,298.5,3.3,75.435714,2.79,16.58,2.457143,28.514286,7.228571,33.3,24.4,1
sj,1994,31,1994-08-06,0.142294,0.1311,0.175214,0.112214,26.96,299.575714,299.635714,295.362857,301.7,297.4,22.9,77.795714,26.96,16.708571,2.214286,28.257143,6.985714,33.3,23.9,48.5
sj,1994,32,1994-08-13,0.04465,-0.0402,0.056867,0.02865,30.03,299.518571,299.678571,295.465714,301.5,297.9,12.5,78.584286,30.03,16.831429,2.357143,28.385714,7.785714,33.3,23.9,3.6
sj,1994,33,1994-08-20,0.066667,-0.0157,0.176617,0.22135,17.77,300.01,300.128571,295.487143,302.2,298.3,16.6,76.437143,17.77,16.864286,2.514286,28.514286,6.771429,33.3,24.4,20.4
sj,1994,34,1994-08-27,0.1564,0.130825,0.192057,0.176729,3.24,300.364286,300.535714,295.931429,302.7,298.5,11.56,76.92,3.24,17.338571,2.642857,28.571429,6.7,32.8,24.4,4.3
sj,1994,35,1994-09-03,0.02185,0.14525,0.213786,0.204086,59.91,300.392857,300.535714,296.295714,302.7,298.7,20.24,78.482857,59.91,17.705714,2.528571,29.428571,6.885714,33.9,25.6,11
sj,1994,36,1994-09-10,0.04585,0.076225,0.291686,0.247971,19.45,300.074286,300.178571,296.131429,302.4,297.6,28.3,79.138571,19.45,17.521429,2.642857,29.285714,6.357143,33.3,24.4,14.4
sj,1994,37,1994-09-17,0.142294,0.130553,0.0955,0.192925,61.11,299.951429,300.057143,295.907143,302.2,298.2,70.4,78.75,61.11,17.305714,2.457143,28.557143,6.9,34.4,23.9,50.8
sj,1994,38,1994-09-24,0.142294,0.130553,0.203783,0.202305,39.22,299.885714,300.035714,295.961429,302.3,298.1,50.7,79.314286,39.22,17.354286,1.985714,28.371429,6.185714,32.2,24.4,34.3
sj,1994,39,1994-10-01,0.142294,0.130553,0.203783,0.202305,55.88,299.508571,299.642857,295.821429,301.8,297.7,45.2,80.372857,55.88,17.248571,2.6,28.014286,6.7,33.9,23.3,31.5
sj,1994,40,1994-10-08,0.142294,0.130553,0.203783,0.202305,0.63,300.377143,300.5,295.362857,302.5,298.7,2.8,74.117143,0.63,16.744286,2.628571,28.714286,6.9,34.4,24.4,8.2
sj,1994,41,1994-10-15,0.142294,0.130553,0.203783,0.202305,16.7,299.638571,299.621429,295.481429,302.9,297.8,40.8,78.225714,16.7,16.9,2.728571,28.328571,7.657143,35,23.9,39.2
sj,1994,42,1994-10-22,0.142294,0.130553,0.203783,0.202305,75.57,300.238571,300.4,295.685714,303,298.3,15.81,76.348571,75.57,17.124286,3.028571,28.571429,7.442857,35,23.9,5.4
sj,1994,43,1994-10-29,0.142294,0.130553,0.203783,0.202305,111.52,298.811429,298.857143,296.171429,300.5,297.5,64.85,85.417143,111.52,17.641429,1.657143,27.671429,7.271429,32.8,23.3,39.2
sj,1994,44,1994-11-05,0.142294,0.130553,0.203783,0.202305,5.41,299.867143,300.05,295.845714,301.9,298.3,15.6,78.685714,5.41,17.264286,2.328571,28.157143,6.842857,32.2,24.4,1.9
sj,1994,45,1994-11-12,0.142294,0.130553,0.203783,0.202305,32.26,299.297143,299.128571,295.58,301.5,297.2,36.6,80.095714,32.26,16.984286,2.228571,27.314286,6.928571,31.7,22.2,54.5
sj,1994,46,1994-11-19,0.142294,0.130553,0.203783,0.202305,32.17,299.198571,299.3,296.174286,302.2,297.5,47.5,83.584286,32.17,17.644286,1.771429,27.285714,7.314286,32.8,22.2,47.5
sj,1994,47,1994-11-26,0.142294,0.130553,0.203783,0.202305,11.16,299.422857,299.457143,296.377143,301.9,297.6,23.7,83.502857,11.16,17.848571,2.4,27.857143,7.6,33.9,23.3,49.3
sj,1994,48,1994-12-03,0.142294,0.130553,0.203783,0.202305,17.52,298.851429,298.85,294.812857,300.7,296.3,27.4,78.56,17.52,16.178571,2.1,26.885714,7.571429,31.7,21.1,35.9
sj,1994,49,1994-12-10,0.142294,0.130553,0.203783,0.202305,45.95,297.808571,297.95,295.204286,299.4,296.6,106.09,85.57,45.95,16.58,1.5,26.371429,6.185714,30,22.2,58.2
sj,1994,50,1994-12-17,0.142294,0.130553,0.203783,0.202305,0,298.624286,298.742857,293.938571,300.5,297.2,16.5,75.455714,0,15.327143,2.285714,26.585714,7.471429,31.7,21.7,7.4
sj,1994,51,1994-12-24,0.142294,0.130553,0.203783,0.202305,0,298.581429,298.692857,294.211429,300.6,296.9,12.2,76.914286,0,15.595714,2.728571,26.642857,8.185714,31.7,22.2,12.9
sj,1995,52,1995-01-01,0.2438,0.045,0.215256,0.194778,71.43,298.838571,299.107143,295.674286,301.5,296.7,30.4,82.867143,71.43,17.067143,3.271429,27.314286,8.742857,32.8,22.2,9.2
sj,1995,1,1995-01-08,0.223075,0.219333,0.288617,0.258743,0,297.33,297.4,292.734286,300.1,294.7,12.5,75.838571,0,14.25,2.371429,25.7,7.685714,31.7,20,40.4
sj,1995,2,1995-01-15,0.142294,0.141633,0.175571,0.171614,0,298.284286,298.45,293.308571,299.9,296.8,3.59,74.047143,0,14.698571,2.357143,25.771429,7.685714,30,21.7,10.5
sj,1995,3,1995-01-22,-0.1193,-0.0359,0.212257,0.229371,37.99,296.584286,296.707143,292.83,299.1,295,32.88,79.552857,37.99,14.281429,1.785714,24.757143,7.114286,28.9,20,29
sj,1995,4,1995-01-29,0.05175,0.1268,0.177229,0.134071,0,297.592857,298.014286,293.532857,300.5,295,6.2,78.33,0,14.947143,3.628571,26.128571,9.042857,32.8,20.6,9.9
sj,1995,5,1995-02-05,0.142294,0.1449,0.21726,0.209943,0,297.35,297.65,293.91,300.2,295.6,43.3,81.404286,0,15.274286,2.157143,25.5,7.285714,31.7,21.1,26.9
sj,1995,6,1995-02-12,0.032333,0.059325,0.174886,0.171386,0,297.855714,298.014286,293.025714,300.5,295.2,3.6,74.655714,0,14.46,3.8,26.085714,9.614286,32.8,20,0
sj,1995,7,1995-02-19,0.0614,0.130553,0.175314,0.212329,0,298.221429,298.464286,293.882857,300.5,295.8,10.07,77.021429,0,15.227143,2.814286,26.628571,8.657143,32.2,20.6,2.8
sj,1995,8,1995-02-26,0.0935,0.064867,0.102014,0.125414,0,297.508571,297.514286,293.132857,299.4,295.9,29.08,76.634286,0,14.53,1.971429,25.928571,7.285714,31.7,21.7,29.5
sj,1995,9,1995-03-05,0.07355,0.06865,0.12292,0.10996,0,297.175714,297.257143,293.444286,299.5,295.4,50.73,79.817143,0,14.852857,2.428571,25.242857,8.4,30.6,20,51.7
sj,1995,10,1995-03-12,0.14535,0.079575,0.182343,0.186486,0,297.081429,297.278571,293.811429,299.4,295.2,36.42,82.052857,0,15.191429,2.071429,25.5,7.057143,30,21.1,16.9
sj,1995,11,1995-03-19,0.0739,0.115067,0.1452,0.154743,19.43,297.11,297.085714,292.821429,299.6,294.6,18.6,77.02,19.43,14.304286,2.057143,25.257143,6.757143,31.7,21.1,16.5
sj,1995,12,1995-03-26,0.031,0.23165,0.207433,0.249714,0,296.48,296.707143,290.631429,300.4,294,6.7,69.861429,0,12.481429,3.3,24.628571,8.414286,31.7,18.9,2.3
sj,1995,13,1995-04-02,0.19862,0.259575,0.24515,0.305457,0,296.887143,297.042857,290.378571,300,293.5,4.6,67.364286,0,12.331429,4,25.242857,7.757143,30,20,4.1
sj,1995,14,1995-04-09,0.142294,0.2494,0.232786,0.268414,0,297.665714,297.921429,292.555714,300.9,294.6,0,73.4,0,14.122857,3.614286,25.971429,8.957143,32.8,19.4,0
sj,1995,15,1995-04-16,0.142294,0.03495,0.171914,0.148943,5.43,298.56,298.742857,294.338571,300.6,296.9,2.1,77.605714,5.43,15.735714,2.828571,27.285714,7.785714,32.8,22.8,0
sj,1995,16,1995-04-23,0.1017,0.1127,0.260157,0.236614,6.44,297.83,298.007143,293.554286,300.2,296,19.6,77.321429,6.44,15.01,2.614286,26.657143,7.3,32.8,21.1,72
